Date,Loc,Opponent,W/L,Score,AB,R,H,RBI,2B,3B,HR,BB,IBB,SB,CS,HBP,SH,SF,GDP,K,PO,A,E,AVG,link,id
3/6/2001,,Indiana State,W,8-1,34,8,11,7,3,0,2,5,0,2,0,0,0,0,1,9,27,7,1,.324,/boxscore.aspx?id=14581&path=baseball,14581
3/6/2001,,Penn State,W,2-1,35,2,10,1,2,0,0,5,0,1,2,0,0,0,0,7,27,9,2,.286,/boxscore.aspx?id=14580&path=baseball,14580
3/5/2001,at,Penn State,W,13-2,31,13,12,13,1,0,1,6,0,2,1,1,1,1,0,9,21,11,2,.387,/boxscore.aspx?id=14579&path=baseball,14579
3/5/2001,,Nevada-Las Vegas,L,4-8,27,4,7,3,0,0,1,0,0,4,0,0,1,0,1,7,21,12,1,.259,/boxscore.aspx?id=14578&path=baseball,14578
3/4/2001,at,Indiana State,W,4-0,26,4,6,4,3,0,0,5,0,3,0,2,1,0,0,5,21,11,0,.231,/boxscore.aspx?id=14577&path=baseball,14577
3/4/2001,,Penn State,W,7-2,27,7,12,5,2,0,0,5,0,2,0,1,1,1,1,2,21,7,0,.444,/boxscore.aspx?id=14576&path=baseball,14576
2/27/2001,at,Houston,W,7-6,38,7,14,7,3,0,2,1,0,0,2,1,2,0,1,5,27,13,1,.368,/boxscore.aspx?id=14575&path=baseball,14575
2/25/2001,at,Baylor,W,8-6,37,8,13,7,1,1,0,3,0,1,0,2,2,1,1,2,27,10,2,.351,/boxscore.aspx?id=14574&path=baseball,14574
2/24/2001,,Baylor,L,5-11,34,5,8,5,2,0,0,3,0,0,1,0,1,0,1,6,27,8,1,.235,/boxscore.aspx?id=14573&path=baseball,14573
2/24/2001,,Baylor,L,1-2,36,1,8,1,0,0,0,6,0,1,3,0,1,1,0,6,33,16,1,.222,/boxscore.aspx?id=14572&path=baseball,14572
2/20/2001,at,Sam Houston,L,1-2,28,1,2,0,0,0,0,1,0,0,0,1,1,0,0,10,24,7,3,.071,/boxscore.aspx?id=14571&path=baseball,14571
2/18/2001,at,Arizona,L,5-16,34,5,9,5,1,1,1,3,0,0,0,0,0,0,1,8,24,11,4,.265,/boxscore.aspx?id=14570&path=baseball,14570
2/17/2001,at,Arizona,L,5-12,32,5,8,5,3,0,0,3,0,1,0,1,1,2,0,6,24,14,2,.250,/boxscore.aspx?id=14569&path=baseball,14569
2/16/2001,at,Arizona,L,6-9,37,6,9,6,2,0,1,4,0,1,0,1,0,0,0,6,24,9,6,.243,/boxscore.aspx?id=14568&path=baseball,14568
2/13/2001,vs,Southwest Texas,W,7-3,34,7,9,6,2,0,1,3,0,1,0,0,2,0,1,5,27,17,1,.265,/boxscore.aspx?id=14567&path=baseball,14567
2/11/2001,,Arkansas State,W,3-2,27,3,5,3,2,0,0,9,0,1,1,1,0,0,1,6,27,11,3,.185,/boxscore.aspx?id=14566&path=baseball,14566
2/10/2001,,Arkansas State,L,4-8,39,4,12,4,1,0,0,1,0,1,0,1,0,0,1,4,27,11,4,.308,/boxscore.aspx?id=14565&path=baseball,14565
2/9/2001,,Arkansas State,W,4-3,34,4,10,3,1,0,0,3,0,1,2,1,0,0,0,3,27,12,1,.294,/boxscore.aspx?id=14564&path=baseball,14564
5/18/2000,vs,Texas Tech,L,6-8,38,6,14,6,0,0,1,1,0,0,0,1,0,1,0,3,27,11,1,.368,/boxscore.aspx?id=18807&path=baseball,18807
5/17/2000,vs,Baylor,L,3-12,33,3,7,1,0,0,0,1,0,1,0,0,0,0,0,7,24,16,2,.212,/boxscore.aspx?id=18806&path=baseball,18806
5/14/2000,,Missouri,L,5-6,37,5,13,4,1,0,1,1,0,1,0,1,0,0,0,3,27,5,3,.351,/boxscore.aspx?id=18805&path=baseball,18805
5/13/2000,,Missouri,L,2-6,32,2,7,2,1,0,0,5,0,1,1,2,1,0,0,6,27,10,3,.219,/boxscore.aspx?id=18804&path=baseball,18804
5/12/2000,,Missouri,L,11-13,42,11,16,10,4,0,0,4,0,4,0,1,2,0,0,8,30,15,3,.381,/boxscore.aspx?id=18803&path=baseball,18803
4/30/2000,,Texas,W,4-2,30,4,9,3,2,0,0,2,0,2,1,1,1,1,0,7,27,8,0,.300,/boxscore.aspx?id=18802&path=baseball,18802
4/29/2000,,Texas,L,2-7,33,2,8,2,3,0,1,2,0,2,1,0,0,0,0,8,27,18,2,.242,/boxscore.aspx?id=18801&path=baseball,18801
4/28/2000,at,Texas,L,1-3,31,1,5,1,0,0,1,1,0,0,0,0,0,0,0,11,21,12,0,.161,/boxscore.aspx?id=18800&path=baseball,18800
4/25/2000,,Sam Houston,W,6-5,31,6,9,5,0,0,1,5,0,2,0,0,3,1,0,5,28,8,3,.290,/boxscore.aspx?id=18799&path=baseball,18799
4/21/2000,at,Nebraska,L,3-10,38,3,11,3,1,0,1,5,0,0,0,1,1,0,0,7,24,14,2,.289,/boxscore.aspx?id=18798&path=baseball,18798
4/21/2000,at,Nebraska,L,3-11,34,3,9,3,2,0,1,2,0,0,0,2,0,1,0,9,24,9,2,.265,/boxscore.aspx?id=18797&path=baseball,18797
4/20/2000,at,Nebraska,L,2-16,25,2,5,2,1,0,0,1,0,0,0,2,0,0,0,11,15,8,1,.200,/boxscore.aspx?id=18796&path=baseball,18796
4/18/2000,,Rice,L,5-7,40,5,13,4,1,0,0,2,0,1,0,1,0,0,0,11,27,11,2,.325,/boxscore.aspx?id=18795&path=baseball,18795
4/16/2000,at,Oklahoma State,L,3-5,34,3,6,2,1,0,0,2,0,0,1,1,0,0,0,5,24,11,5,.176,/boxscore.aspx?id=18794&path=baseball,18794
4/15/2000,at,Oklahoma State,L,2-6,33,2,9,2,0,0,1,2,0,0,1,1,0,0,0,10,24,10,0,.273,/boxscore.aspx?id=18793&path=baseball,18793
4/14/2000,at,Oklahoma State,L,3-14,34,3,9,3,2,1,0,2,0,0,1,2,1,1,0,9,24,10,4,.265,/boxscore.aspx?id=18792&path=baseball,18792
4/11/2000,,Southwest Texas,L,4-6,34,4,8,4,2,0,2,1,0,0,0,1,0,0,0,9,27,14,1,.235,/boxscore.aspx?id=18791&path=baseball,18791
4/10/2000,at,Lamar,L,5-8,40,5,10,5,2,0,0,4,0,2,0,0,1,0,0,11,23,14,2,.250,/boxscore.aspx?id=18790&path=baseball,18790
4/9/2000,,Oklahoma,L,1-5,28,1,5,1,0,0,1,3,0,0,0,0,1,0,0,4,27,11,4,.179,/boxscore.aspx?id=18789&path=baseball,18789
4/8/2000,,Oklahoma,L,2-5,34,2,7,2,2,0,0,5,0,3,0,0,0,0,0,7,27,15,1,.206,/boxscore.aspx?id=18788&path=baseball,18788
4/7/2000,,Oklahoma,L,1-3,31,1,3,1,0,0,1,3,0,0,0,0,0,0,0,9,27,6,0,.097,/boxscore.aspx?id=18787&path=baseball,18787
4/4/2000,,Houston,W,5-4,42,5,9,5,0,0,1,4,0,1,0,0,2,0,0,9,33,10,2,.214,/boxscore.aspx?id=18786&path=baseball,18786
4/2/2000,at,Kansas,L,1-8,35,1,6,1,1,0,0,1,0,0,0,0,0,0,0,12,24,11,3,.171,/boxscore.aspx?id=18785&path=baseball,18785
4/1/2000,at,Kansas,W,8-6,47,8,15,8,3,1,2,2,0,1,0,1,0,0,0,6,33,9,1,.319,/boxscore.aspx?id=18784&path=baseball,18784
3/31/2000,at,Kansas,W,6-3,38,6,13,5,3,0,0,1,0,2,0,2,1,1,0,5,27,10,1,.342,/boxscore.aspx?id=18783&path=baseball,18783
3/27/2000,,Sam Houston,W,6-1,34,6,11,6,3,0,0,4,0,2,0,0,0,0,0,11,26,14,2,.324,/boxscore.aspx?id=18782&path=baseball,18782
3/26/2000,at,Iowa State,W,15-1,40,15,15,13,2,0,2,4,0,2,2,3,1,0,0,3,24,9,0,.375,/boxscore.aspx?id=18781&path=baseball,18781
3/25/2000,at,Iowa State,W,14-1,38,14,14,13,1,0,3,11,0,0,0,1,0,0,0,7,27,14,1,.368,/boxscore.aspx?id=18780&path=baseball,18780
3/24/2000,at,Iowa State,W,10-5,40,10,12,9,1,1,4,5,0,5,1,0,0,0,0,7,27,12,3,.300,/boxscore.aspx?id=18779&path=baseball,18779
3/20/2000,at,Ohio State,W,2-1,28,2,9,2,2,0,0,0,0,2,0,0,2,0,0,3,21,5,0,.321,/boxscore.aspx?id=18778&path=baseball,18778
3/20/2000,,Oregon State,L,1-6,26,1,7,1,1,0,0,1,0,0,0,0,0,1,1,9,21,8,0,.269,/boxscore.aspx?id=18777&path=baseball,18777
3/19/2000,,Ohio State,L,7-8,19,6,4,4,0,0,1,10,0,2,1,2,1,1,0,3,21,8,3,.211,/boxscore.aspx?id=18776&path=baseball,18776
3/19/2000,at,Central Michigan,L,0-5,24,0,4,0,0,0,0,1,0,0,1,0,0,0,0,5,18,5,1,.167,/boxscore.aspx?id=18775&path=baseball,18775
3/18/2000,at,Oregon State,W,3-0,27,3,8,3,1,0,0,4,1,2,1,0,2,0,0,8,21,4,0,.296,/boxscore.aspx?id=18774&path=baseball,18774
3/18/2000,,Central Michigan,L,3-5,29,3,9,3,0,0,1,1,0,1,0,0,0,0,0,3,21,12,1,.310,/boxscore.aspx?id=18773&path=baseball,18773
3/12/2000,,Texas Tech,W,16-4,32,16,16,15,0,1,3,5,0,0,0,1,0,0,0,4,21,3,1,.500,/boxscore.aspx?id=18772&path=baseball,18772
3/11/2000,,Texas Tech,W,2-1,30,2,6,2,0,0,0,1,0,0,0,0,1,0,0,8,27,10,3,.200,/boxscore.aspx?id=18771&path=baseball,18771
3/10/2000,,Texas Tech,L,5-8,38,5,15,4,5,0,0,3,0,1,1,3,0,0,0,3,27,7,2,.395,/boxscore.aspx?id=18770&path=baseball,18770
3/7/2000,at,Houston,W,9-5,37,9,11,9,4,0,2,5,0,1,2,0,0,0,0,8,27,14,2,.297,/boxscore.aspx?id=18769&path=baseball,18769
3/5/2000,at,Baylor,L,4-6,33,4,8,4,1,0,2,5,0,0,1,0,0,0,0,12,24,12,3,.242,/boxscore.aspx?id=18768&path=baseball,18768
3/4/2000,at,Baylor,L,4-10,36,4,11,4,2,0,0,1,0,1,0,0,0,0,0,8,19,9,2,.306,/boxscore.aspx?id=18767&path=baseball,18767
3/3/2000,,Baylor,L,2-3,31,2,4,2,1,0,1,1,0,1,1,0,0,0,0,10,24,10,3,.129,/boxscore.aspx?id=18766&path=baseball,18766
2/29/2000,,A&M-Corpus Christi,W,20-4,38,19,17,17,4,1,1,5,0,1,0,6,0,1,0,2,21,9,1,.447,/boxscore.aspx?id=18765&path=baseball,18765
2/27/2000,,Kansas State,W,9-4,37,9,12,6,2,0,0,7,0,1,1,2,0,0,0,9,27,14,2,.324,/boxscore.aspx?id=18764&path=baseball,18764
2/26/2000,,Kansas State,W,9-4,35,9,10,8,2,0,2,4,0,2,2,2,0,0,0,2,27,11,1,.286,/boxscore.aspx?id=18763&path=baseball,18763
2/25/2000,,Kansas State,W,19-5,35,19,19,17,2,0,2,8,0,0,0,1,1,0,0,6,21,12,1,.543,/boxscore.aspx?id=18762&path=baseball,18762
2/22/2000,at,Sam Houston,L,1-2,30,1,6,0,1,0,0,5,0,4,0,0,3,0,0,10,21,5,0,.200,/boxscore.aspx?id=18761&path=baseball,18761
2/20/2000,,Arizona,W,7-3,32,7,8,7,1,0,1,4,0,0,0,0,0,0,0,9,27,11,2,.250,/boxscore.aspx?id=18760&path=baseball,18760
2/19/2000,,Arizona,W,8-3,39,8,12,5,1,1,0,5,0,3,0,0,0,0,0,10,27,9,0,.308,/boxscore.aspx?id=18759&path=baseball,18759
2/18/2000,,Arizona,L,1-4,31,1,6,1,0,0,0,4,0,0,1,1,0,0,0,9,27,4,2,.194,/boxscore.aspx?id=18758&path=baseball,18758
2/15/2000,at,Southwest Texas,W,11-6,40,11,16,8,2,0,2,2,0,1,1,0,2,0,0,5,25,7,1,.400,/boxscore.aspx?id=18757&path=baseball,18757
2/12/2000,at,UT Pan American,L,3-5,29,3,6,3,0,0,1,10,0,0,1,2,0,1,0,6,24,8,3,.207,/boxscore.aspx?id=18756&path=baseball,18756
2/12/2000,at,UT Pan American,L,1-3,20,1,3,1,0,0,0,6,0,0,1,3,0,0,0,7,18,6,2,.150,/boxscore.aspx?id=18755&path=baseball,18755
2/11/2000,at,UT Pan American,W,6-2,35,6,9,6,4,1,2,8,0,2,0,2,0,1,0,5,27,14,1,.257,/boxscore.aspx?id=18754&path=baseball,18754
2/8/2000,,UTSA,L,0-4,35,0,8,0,4,0,0,3,0,0,0,1,0,0,0,10,28,17,0,.229,/boxscore.aspx?id=21732&path=baseball,21732
2/6/2000,at,Washington State,L,4-14,37,4,11,3,2,0,0,7,0,4,0,0,0,0,0,6,23,13,2,.297,/boxscore.aspx?id=18752&path=baseball,18752
2/5/2000,vs,Oregon State,W,9-4,31,9,13,9,4,2,0,4,0,0,0,1,1,1,0,9,21,10,2,.419,/boxscore.aspx?id=18751&path=baseball,18751
2/4/2000,vs,Washington State,L,3-5,33,3,8,3,2,0,0,6,0,1,0,1,1,0,0,9,27,12,1,.242,/boxscore.aspx?id=18750&path=baseball,18750
